Income,Customer_Seniority,Numwebvisitsmonth,Id,Total_Children,Customer_Seniority_Days
155967,2012-08-31,16,64a80c7a-5cdf-431d-9a57-7641f8722724,1,852
150454,2012-11-26,9,341c9cd5-1fca-4a82-b656-d96da142cc4d,1,765
66899,2012-11-13,24,c148a5d4-d3e9-4c53-be3b-8b6a19c0a933,2,778
137931,2012-06-17,9,eb2731ea-7bec-4351-8ec4-a326930b1344,0,927
65466,2012-05-29,3,a7b9ba3b-9e8b-46b3-bedf-0e6af5c32cdd,3,946
176288,2012-07-08,9,e7ee9b0b-b699-4dce-8f3c-4d7b2182881a,4,906
153043,2012-09-19,10,4ea53a91-622a-4fbc-9e32-d49672c3bbca,0,833
174988,2012-08-15,14,9bca10ab-29d9-4a03-adb2-7bc838bb6e55,3,868
21022,2012-01-30,23,a70e2b2d-32f8-4e06-92aa-e6de694b3738,1,1066
170643,2012-02-08,8,bddad4ea-982a-447c-a087-026da48ec9ee,3,1057
50728,2012-11-30,15,c9ca48b9-97cd-4b29-a1f3-95b5454e56a3,2,761
56411,2012-10-15,13,779fbf64-f93f-4090-ba39-1651ec1d92ed,1,807
45672,2012-08-03,19,e6e18c6f-24ce-4ef8-b5dd-4011b94d78ef,3,880
81988,2012-01-21,8,056a495e-2d87-4122-9956-c3d837ed828a,3,1075
126142,2012-10-02,26,9408bce6-81c6-465a-9db0-37af3525638a,1,820
28832,2012-04-01,5,3ff406e9-83ed-4ee9-92d5-095181513e5a,2,1004
120185,2012-05-01,23,a9e847be-1d15-47d3-a71f-33b548ebd014,1,974
99559,2012-01-13,3,6455c064-43cf-464d-8717-384b31bcc699,1,1083
17784,2012-03-02,18,2556ae16-0483-411f-a392-f0312b3a0b19,3,1034
159287,2012-05-13,26,317f8d8c-218a-496f-bde4-428864e43e67,3,962
19818,2012-01-12,28,133d00d5-0267-4dfb-af47-1856429f1457,1,1084
10743,2012-08-13,21,d51b4ad6-a608-4c55-8c0b-1e0ac8c5af15,1,870
102841,2012-02-29,10,710e69d3-ae6f-4b72-b030-cc343a25d4cc,3,1036
159618,2012-06-05,1,16bf870e-d908-474f-92e5-0038cdf3c289,2,939
40091,2012-10-18,29,552dcae0-a9d1-4cda-87d3-dee0063f4185,4,804
67913,2012-10-17,3,a2b0c9fa-aeb0-4707-bd38-274dec3259d4,0,805
73833,2012-08-22,19,c6cb34a1-ffe9-4e60-8a30-4cc1faa4872a,1,861
179234,2012-08-28,10,9834a9d0-a7f1-4b59-b9fd-5b8d652c2c22,3,855
131992,2012-04-28,1,b6fb76aa-c7a1-4c0a-8899-7c612b176ac6,3,977
93227,2012-06-11,30,f23f80db-495d-43f4-8f45-81f9d2321edd,1,933
9104,2012-07-13,13,610d7caa-50cb-41b5-820f-1a4f30cc6b6d,4,901
21510,2012-01-29,27,b64130e1-e6e0-4213-b3df-430af2334af4,2,1067
33546,2012-10-29,24,e4a996a4-2e69-462b-9af3-09ba83d507dd,1,793
130044,2012-04-20,9,f4e192d3-32b5-4567-8f66-36a23262507a,1,985
79450,2012-08-27,3,3d6e46f0-3e18-4f52-890c-c2fce457d45a,2,856
96785,2012-02-14,2,4264f3af-c985-4e4d-93fc-74d4ddcd3529,4,1051
129649,2012-07-09,25,32e89b44-04f7-40ca-8a53-2d4cd0a11152,2,905
67127,2012-09-04,15,7a720bd4-1ba3-406d-8a98-d9d9a19b3d8f,1,848
138600,2012-07-22,12,94413950-6a5b-4ebf-b66d-012bc354e44c,0,892
28941,2012-05-05,5,796417da-7101-45ee-883b-7ad54d4e5d41,3,970
106117,2012-09-20,18,08dff884-96b0-4b04-aa9e-7f6a811b37e8,1,832
102520,2012-07-13,28,9efe3f61-3e11-4259-b137-bbd246492631,4,901
124574,2012-08-30,18,d4c59533-41c2-45cd-b903-976b24e3c206,2,853
118942,2012-08-28,18,251acb58-c500-41db-9820-1ad982d302b3,1,855
109622,2012-04-01,6,df01aaca-3056-45c3-8773-87f18c1850f1,0,1004
47651,2012-03-19,9,f9f1edc7-a711-40a3-bfd5-655f1511272e,2,1017
70176,2012-05-11,20,c23bd182-24eb-4242-a24b-3bb434f3dbd2,2,964
156751,2012-01-27,30,1db36c0f-ae49-4b98-8692-fc75617c5120,1,1069
24669,2012-12-02,20,f1d13795-40b2-4979-bf78-d795be894263,3,759
53108,2012-05-17,28,7d718343-e4aa-4472-85c0-75d378a02c6a,0,958
146285,2012-05-12,11,33fd84d5-38b3-4b95-b94f-a95aeb715ccc,3,963
133129,2012-01-12,16,d54541c8-bc3b-4234-901d-05b8c9cf4b6e,1,1084
163910,2012-06-25,32,f0f8228c-42ec-4ba1-86fe-32189b8cc43d,2,919
131810,2012-10-15,26,25a27e85-7664-4008-96b6-b34299929cf1,3,807
88140,2012-06-04,32,10f287b9-8ab3-41d6-8f9b-98363236b2f4,3,940
106485,2012-02-14,9,d0a3ead9-10a0-4305-bb99-4a12427925a7,4,1051
27511,2012-03-19,5,0deefb91-dd15-4d5b-9bd7-4b5e8546c99c,0,1017
51060,2012-04-30,30,f3061d03-2c60-481b-a72a-1b3388b09235,2,975
57583,2012-09-05,31,6e36f4b2-e105-4456-9fd5-f20202c4738d,0,847
134205,2012-06-13,25,15c4b8ae-3f36-4d4d-af1d-f00617e7718b,0,931
48562,2012-05-22,22,a0d7d32b-39a3-4c76-862f-b05bea115764,4,953
179390,2012-04-28,23,f32d67eb-b82f-4869-b27e-a042ae06d9c4,3,977
113963,2012-01-21,18,b68270a2-b504-416b-bdc2-6262cc0e0101,2,1075
27862,2012-12-12,19,0ecbc2b2-2351-4a97-be2c-ae0aaafc9b86,3,749
97075,2012-05-26,27,04ae3ef8-5fe2-4cc6-9c51-e841f21f5d5d,2,949
56102,2012-05-11,15,fddb2173-b272-4bfd-959c-d455e90541b7,4,964
48638,2012-08-09,18,21241340-518c-4d61-8d67-01eb35119b6b,3,874
122186,2012-10-29,31,7bada2e4-e168-4a75-bf37-f995179fc6b0,2,793
131168,2012-10-17,20,7413969c-66d1-4feb-a9f8-c2aad58a6fef,2,805
140476,2012-08-26,12,5e27a08f-cb52-4dbf-83ae-4f27979531c1,3,857
77195,2012-09-15,25,7a7e3a33-42a8-4d22-86dc-f70b46b6d789,1,837
27811,2012-04-14,24,f4ef6358-065a-4b22-97ff-283a583f77ed,2,991
131033,2012-04-09,14,2b121110-b4c2-4c2e-b8a7-a9556d56847b,3,996
113503,2012-01-31,6,5c83395e-1bbb-400d-b5bd-69b7c7338a0a,2,1065
175723,2012-12-01,23,9c8e4282-1288-45a4-8303-ac129c791b57,2,760
39594,2012-08-04,13,7592ad4b-f36d-4724-be02-6ae6e3f84277,0,879
95152,2012-01-08,3,5e8b073d-5941-4bb6-b540-6b001b546aac,1,1088
147399,2012-09-20,10,90b09d56-b04c-4784-b7c2-24c781de203d,1,832
139591,2012-03-22,18,5ec135a3-47ca-46eb-a555-c0a3bc680d02,1,1014
7982,2012-06-18,27,e0596439-698d-49c7-896d-659ad0762e48,3,926
93677,2012-11-13,16,d8683dba-d46b-469f-a909-54d035ea1b05,4,778
49778,2012-12-02,32,9ce9bc55-d79d-4306-9016-fb3db7e1baf9,2,759
158034,2012-05-28,7,763dd8a4-f7b0-4815-b891-70158fcc405a,1,947
78820,2012-05-21,13,1074ed59-3673-49e4-b1ef-0e40ecb2f950,4,954
14673,2012-05-29,22,3c39fa30-d930-47ef-9a83-d84e7520280c,2,946
135278,2012-01-11,19,b134abe8-34c1-4a30-93c6-709fa8490e82,2,1085
43684,2012-11-29,27,aac8ee8f-1835-42f0-8af0-1eb2f0a930ad,3,762
91731,2012-03-07,17,0ad4bf26-5a8c-4080-bc00-3dfa0c1a8f3f,3,1029
163308,2012-08-10,6,44d3ccf3-415b-4fa3-959f-2d58aa6d2b9e,2,873
72978,2012-10-31,9,3a096fcb-47ff-478d-ad67-9eae5f35b3cc,0,791
117783,2012-08-17,29,ddbc21bb-9bad-45f1-8e27-54b7948bd712,3,866
42070,2012-04-08,17,91a389ee-9aa8-4617-9ae5-ef757ad6a084,1,997
149206,2012-06-21,7,f383bd1a-7aa0-4939-8863-63ca07e8376c,1,923
179991,2012-01-25,27,d5e01dcf-76b3-458e-860d-c1a0af4e69a3,3,1071
110860,2012-02-06,10,68a9c4df-4ec1-4c80-bb50-02a15a039129,1,1059
97951,2012-05-25,15,c27b2767-4a08-4326-9a9b-f4eaec6aa70c,2,950
47266,2012-01-14,30,6a1835c1-fd29-4c65-a84b-424c749cba60,0,1082
150403,2012-02-01,28,a4fd227d-912d-4c6b-af8d-46db40e252f4,1,1064
48139,2012-05-06,15,8f892c0b-4126-447d-9450-0299b7f121df,2,969
14176,2012-07-22,10,40bc05f3-6a0b-4fa7-9dc7-a56efb4f40e2,2,892
60539,2012-09-28,20,e6a27a6b-1cbc-49cb-9a3c-312d6ecd897e,3,824
138345,2012-06-28,2,2e180eb0-0be5-4ed5-8600-cee1a85a8722,0,916
121207,2012-04-07,9,4f198cd9-bc9e-4e03-a878-1f0561e75dbf,4,998
89354,2012-07-29,5,6326c1e5-2ca6-4c1b-9a73-e33677fecded,3,885
93067,2012-06-23,8,b68d7da1-00dd-4c50-8c5b-e4f616fee04b,2,921
40850,2012-11-29,5,6b43025f-5ad9-416f-920b-a1e69a4a5780,4,762
45157,2012-05-03,20,6e26ff7b-85b6-4abc-8e93-cca3187a5afc,2,972
20691,2012-12-02,24,8734a8ef-9f80-4513-baf7-7c7634d909d6,2,759
55441,2012-06-28,28,9106dbb5-f96a-41d5-b4d3-add3c6aa45b4,1,916
100982,2012-12-21,5,c6fefb0d-7c79-480b-99ce-88638caa840e,3,740
11087,2012-02-14,23,e638240d-f70b-4126-8d3b-3b53dd80d09e,2,1051
164814,2012-01-12,10,045ec131-29e7-48b2-8dd7-318745baed8a,2,1084
45990,2012-05-01,2,f3394455-8211-4895-8358-da6406e6a872,2,974
144554,2012-04-29,6,3bc534b0-106a-4e8e-8d88-ea6cdcafc222,3,976
152242,2012-01-19,16,1268ea72-7fae-40d1-96e3-80582a539536,0,1077
97101,2012-02-23,13,709e6d75-4078-4d00-b893-42053251c97d,4,1042
159585,2012-11-26,26,a6786cc6-acc3-4a34-bb15-99eda4e851b0,1,765
101565,2012-09-21,27,b9ab2bfb-f61d-4b99-b9e4-a5c23c545b3d,1,831
159124,2012-04-24,13,b34d8b9d-fa22-43ce-8f06-6339ae349026,3,981
33512,2012-01-01,23,7c008683-f926-485c-acc2-5ccb050316bf,4,1095
160554,2012-04-21,15,ca462832-09ca-42c1-b377-4da6641ec515,2,984
40058,2012-03-05,30,d7f5ad59-90ad-4fc0-a767-b5b0da7407d2,2,1031
12446,2012-12-16,6,761c406d-f0e3-4fb9-8847-dd8470b45cc3,0,745
157577,2012-02-15,22,ea04e3c0-ec7e-4e1a-89bd-406c13a82ab5,0,1050
78882,2012-05-13,11,30cd292b-b83f-4ee9-8fd1-f6225759b98d,4,962
150288,2012-09-20,10,09f0b318-eabc-4ae0-9940-7450e35144ee,0,832
41447,2012-07-01,2,d06b92b4-6895-4afd-9549-21ab600b8a4e,2,913
55391,2012-06-09,2,4bb3b352-91ac-427c-b507-c85406341f2d,2,935
177308,2012-09-04,21,c0745982-1d5b-4754-90b2-ca81a936a85b,1,848
94524,2012-05-22,25,075c1fc2-862e-458e-b0f9-be8ecad03dbb,0,953
49950,2012-05-25,14,c8c695ba-e534-4581-b122-872b06a7d509,1,950
77018,2012-11-10,25,8c19bac8-701b-4dac-a19b-641824d6de25,2,781
103179,2012-01-29,1,94074d53-88c0-46d5-a6e3-438c72f20f0c,1,1067
8251,2012-09-02,25,1d38dca5-6d16-4452-9de9-fd5101718b02,2,850
21486,2012-07-17,3,d24e96d7-79a9-4ae6-8c17-deed548a7cba,2,897
153091,2012-04-27,32,3f0185bb-b8c9-45ba-a78e-69477eff61cd,2,978
71703,2012-09-06,13,09aeffa5-1de8-4e1e-aa28-e9de359271d5,3,846
154609,2012-11-08,22,c6fb1d47-2107-481c-9982-a7d3d72e846f,2,783
21669,2012-03-06,11,1d1cfd9c-fc9e-4fbc-bf19-2f09d1d5d878,3,1030
93674,2012-01-31,32,906feaea-070d-4f6c-a71e-556fea76560c,2,1065
168522,2012-11-10,31,48dd691f-110d-4a25-8844-fffb6c531e35,2,781
113459,2012-04-02,10,c5fb8185-0bc0-4c37-8dfa-dc99468c76f4,2,1003
33404,2012-06-17,21,e0ebcb3f-5a60-4adc-9b35-b5521f13dab5,2,927
25473,2012-07-17,28,15cfc654-93ac-4065-90da-e5a4d41a027b,3,897
81365,2012-09-08,19,9d778afb-43f3-4ed2-bde3-c269163b5247,4,844
57618,2012-06-18,16,7fbbf6a5-8dc1-4311-9622-9dbd37bb32e6,3,926
117323,2012-11-11,22,02aa8df8-a567-4089-a0eb-de7a7984d878,3,780
39817,2012-01-10,30,8d305508-e651-44fa-9724-9a3ec218f378,1,1086
58746,2012-02-05,24,deaec92a-f2ab-479a-b611-862f129b9ed7,3,1060
143882,2012-06-17,9,7b9b6f03-ede7-4348-bcfd-821dcb8e612b,2,927
30184,2012-10-08,12,9cb6d72b-505c-4d6e-a548-bd5c4ccca5fe,1,814
15373,2012-01-01,17,0994930b-8b5f-4639-985f-f483eebf2dde,1,1095
107764,2012-04-12,25,f5f20c65-2e49-4a1a-b1d8-93462e0e0f69,2,993
40317,2012-04-30,14,d21ff8c3-aa23-4277-9286-44678817930a,3,975
142126,2012-02-28,4,6fb42578-2113-4890-b5b9-379d76407e7a,3,1037
137813,2012-07-26,1,e4fd7533-2215-4a27-bbaa-a5bb94867c82,3,888
75936,2012-05-14,30,7eab434a-bdd9-42a8-b296-ae39f47efca0,2,961
119409,2012-01-03,24,46929501-d936-487b-aa4e-d1f4f7bcf583,4,1093
144766,2012-05-17,30,9ad53de3-09da-4114-ac8e-3fc9170d5858,3,958
41083,2012-02-21,26,685b909a-7a77-44f9-a47d-b8ed1058d3db,3,1044
12041,2012-03-09,5,bc1505fe-6e8d-4a60-9426-8aee402abb82,2,1027
73085,2012-09-23,2,89022a8c-67ed-4156-b49c-495b517644a7,1,829
178996,2012-12-29,23,94f4151a-1cb0-483a-a7e9-bb7b04a04dcc,1,732
46581,2012-11-12,20,182e0e87-3dd9-432d-98b8-be27bc970763,2,779
152801,2012-11-30,3,e7169419-a89e-47cf-8c00-4673ac5e37cf,2,761
12832,2012-04-30,3,f53b1d9d-7d9e-4a37-a13e-0b10aaa88154,1,975
49527,2012-01-11,28,16b513e8-160d-4dce-b280-170b431fdac7,1,1085
25439,2012-01-07,26,8b62d5f9-f9fe-4590-8ee4-0f683d8a6884,3,1089
35645,2012-01-16,10,3fb7b9f0-3e67-4238-8889-25402a0ab1b9,1,1080
144024,2012-04-21,21,6640471f-8461-49c6-8bb3-3f824977b431,3,984
80335,2012-02-01,1,fcff2c85-90fd-4630-821e-ea624bb5edcf,3,1064
113488,2012-12-02,1,f357aba1-91f0-414f-b1a6-2f1bdb14f6bf,2,759
50837,2012-07-29,14,bf2360c6-c00b-42d6-bdec-73d8175891f8,2,885
99535,2012-05-05,5,9afed626-6c83-4ce3-9d43-00c33fff0cb6,0,970
52310,2012-05-04,31,7e7bbeb6-f7c6-455d-ab94-cc28123e9a15,3,971
10985,2012-01-15,26,0fe37562-a914-45f9-885d-a979c5c8889e,3,1081
13099,2012-11-25,30,65c983a0-bf63-4860-a6b2-88dc24559913,2,766
95611,2012-07-15,25,6c146b93-1905-40d0-b3eb-bb400aaeb099,3,899
83728,2012-06-30,9,3e80d481-4e8f-43e0-bc6a-1a5fb227e550,3,914
114030,2012-04-19,31,ccdfd0cb-eccb-4cb5-a9eb-b0ac5b5baa8b,1,986
38487,2012-10-17,11,2605aac8-17ea-4d53-892e-8fc2757f6afe,3,805
23366,2012-06-03,15,fa664b6d-28f7-49ac-a6fc-fec5abd723b4,1,941
70444,2012-01-15,20,6ad3328e-a5df-4d77-bd93-bb109bee5257,3,1081
14937,2012-09-09,4,118cb646-c528-4061-928f-095ac0ca1b72,1,843
99069,2012-10-23,19,00430e50-1218-4dc5-97ff-84b480986468,1,799
153760,2012-01-31,7,fd53d84c-ff15-4197-9105-0f71ba8b4077,2,1065
140785,2012-10-20,12,f896b465-3130-4fba-a3ee-3e5fb80a4c75,2,802
5971,2012-10-13,22,d5356da4-7594-494a-9da8-806f0126bb13,2,809
138564,2012-12-28,3,230198a3-74d3-47e9-b7f9-b86c2063f471,2,733
26984,2012-08-19,4,14e294eb-4e9d-47a6-b049-8069a86ef7c8,1,864
53224,2012-12-23,24,f47ae486-6468-4bb9-9d70-6ca71178a71c,1,738
95045,2012-02-29,7,4282a084-f447-4cf5-a669-0345521ce936,1,1036
79676,2012-04-26,27,1fd21e90-496c-4f0f-bd4c-15beab8054ec,1,979
114053,2012-12-26,7,536e71a2-aab0-44d6-80ba-8b97444bcf75,2,735
9667,2012-08-20,9,4990e47b-d5a9-4e9a-964e-80f82916375f,3,863
173871,2012-08-22,31,e17331ea-e9fb-4ad9-a089-d75c9afe7fb1,2,861
131192,2012-01-21,25,4394c452-d142-47b6-9417-107257fef007,2,1075
154422,2012-07-17,8,9ec4dd50-3982-4433-8c0c-b339a8458e26,3,897
49431,2012-04-22,22,d9c2312d-9e13-4a7f-8f94-2a083f00e484,2,983
87782,2012-03-25,7,7e2c8bda-206f-4670-949d-a5d60662d896,1,1011
89491,2012-11-16,16,de05a1ed-8f12-45fd-b4cd-31885a363ae4,3,775
140323,2012-08-11,2,97898543-519a-4145-bbab-0615286e988e,2,872
95416,2012-08-06,25,d09e78fe-dc8a-47c3-9fbc-0b6d2953022a,2,877
19664,2012-05-12,20,1025f7da-c7ac-455a-94c8-d73229fee0a9,4,963
153820,2012-08-06,15,84f5737c-ddb5-46f7-82cd-e2421b22ba7e,2,877
162806,2012-03-28,7,a58105d1-9a5e-4f17-a191-7c9425252d17,1,1008
36797,2012-03-23,26,4d9379e1-e4bc-47a4-8947-3e0e8474497a,4,1013
55498,2012-12-01,12,29b539e1-76a8-4f08-a233-39edbad79e09,3,760
55094,2012-06-18,18,27cf5b0c-3931-4fbf-b384-f3fb4b7ac7d5,2,926
80740,2012-05-25,15,3a3ddc74-8edb-4995-9c7b-49ce0c245377,1,950
82548,2012-06-29,7,0dac2206-1286-45bf-a3e3-bb475ee99df1,2,915
7024,2012-09-22,24,60641b80-2649-4fc3-9eae-bea33992fc4b,1,830
24606,2012-01-27,24,274c4479-5ae3-4664-b9d4-70d8851d56a5,4,1069
175057,2012-04-22,13,1a505ad4-9864-49af-a941-01a5a5200fb5,2,983
179287,2012-06-28,30,354f7e29-091b-4b6a-be03-5ee9d7887e57,2,916
41068,2012-06-12,27,1b5d44e4-262f-4f24-9c4f-a6df2530e71d,1,932
84349,2012-04-27,18,4ff04fe4-7156-4bbc-83de-a4baf2c35060,1,978
140361,2012-04-15,11,e2daf1d0-b38d-4e92-8bd3-7c2e4cae24df,3,990
30535,2012-03-15,10,8b71c28e-3cf6-4079-bc3b-07d492404fe2,3,1021
149598,2012-08-28,20,3da08bda-7cff-4297-a2a0-7c9c1631c6d2,4,855
15799,2012-08-11,28,7130c4f5-8a03-4fe3-b5b0-98308ecf3427,3,872
94245,2012-02-27,8,18f253d3-677e-45cc-9a2f-d50e34446459,1,1038
174207,2012-06-23,19,77c81081-45f8-4841-9ea0-cb6be67ea4b4,1,921
121326,2012-07-28,12,8c98580f-647d-47ca-8a4b-d60594c29cca,2,886
124511,2012-03-25,9,75573e2e-0960-422d-ab8b-156fc3449beb,1,1011
137162,2012-11-27,10,4e7d8c46-d827-4994-a82c-60a861f12c18,3,764
136058,2012-05-15,1,818e1ba8-6ac8-4a60-bf2c-08315cf0535a,1,960
160139,2012-02-11,2,b0678331-6529-432b-9bdb-6a41830a9620,2,1054
142542,2012-10-24,23,fe4d1a95-d835-4dc7-b256-d098c146475f,4,798
100349,2012-05-27,31,db877375-8d0f-4ecd-9cfe-147d3a36b784,3,948
118257,2012-04-10,28,f8bca7ae-bda8-44f6-ba89-f68bf1c4bf6a,2,995
136728,2012-10-12,26,9c01b2a2-7b53-4242-ad4d-648357991059,0,810
91373,2012-05-17,21,c060285e-83ef-4d23-8056-bca18f716342,2,958
70742,2012-07-27,9,12701b6c-6c4c-4d88-b40c-34c477c89a00,1,887
149965,2012-09-11,14,f4d09012-083b-4bcb-89d6-84ca06dffcf9,2,841
126999,2012-05-09,31,291a9953-51ee-4a00-b5eb-074537d8a9d4,1,966
170626,2012-10-23,22,28d6ade0-9c2d-42ff-9888-2739cd3b589f,2,799
136724,2012-10-17,2,dc562b90-bdb6-44fe-aded-f221da69f7bc,2,805
165075,2012-07-21,10,d3fe7f05-c2ae-4172-b833-2bed7987274d,2,893
48612,2012-12-04,30,d12efd17-fdf2-4dff-8311-06a0f5b7f710,2,757
69255,2012-11-22,12,656f276f-e6c3-48ca-8a23-9bd59d852657,0,769
78963,2012-04-25,21,016a8a97-7549-4841-90f6-81ae7326277e,3,980
153401,2012-01-15,25,6cc616ae-7e85-4261-b66d-4067ce42e574,2,1081
80035,2012-09-12,32,529dafed-193d-4b50-b0c7-84672bfb1e4a,3,840
132343,2012-11-26,27,37f86cb3-7ba4-494e-a947-3cb39122eac1,4,765
96703,2012-07-02,13,420673d7-c7ce-4e5c-a9bb-01f72f1503eb,3,912
169682,2012-11-15,28,d6de6bcc-9b8d-41c1-b87a-0f057bfda0a8,3,776
21600,2012-10-30,16,6b521f0a-556f-499f-aa28-bf631ecb87c6,3,792
168676,2012-05-09,29,ac0b9b20-5f5d-4cd4-a1d8-3a89aaf85f2b,0,966
41875,2012-05-03,25,d68c15ba-b27c-4a12-9aa0-cef0ab025e67,1,972
8282,2012-03-31,4,6e59d0e9-010f-45df-aa8f-0903010b8581,2,1005
96961,2012-09-05,9,de6b2635-fe14-4c01-8b11-96171d65945b,0,847
84043,2012-09-28,17,9d11519d-d0e5-47f8-a8f3-7d510bf4462a,1,824
53002,2012-02-11,8,24258b14-ab47-4cfd-be77-952fd9ac3cbb,1,1054
34807,2012-06-01,18,40800e0d-b70b-4f85-b57c-278131706b54,0,943
17805,2012-04-21,12,7bd85d17-d9f8-46d7-bee9-0246e726382a,1,984
130698,2012-05-22,24,be8bc199-fa0e-4c01-a963-f64e054578e7,1,953
9274,2012-12-15,18,57c338df-dcc4-4d3c-9d3b-229c49f06d89,2,746
23497,2012-01-29,30,905ff560-4ab4-4552-a8ae-2a8751bead9b,2,1067
79064,2012-08-02,29,224e38e0-7b27-4ac4-86a4-38c05311c6fd,2,881
19517,2012-03-19,7,e92591a8-7d07-4707-b07d-d27386e7e41d,1,1017
30250,2012-12-16,19,19a7c259-729b-41cc-a89c-a648e567d693,2,745
36565,2012-12-17,3,d94d44f4-214c-45db-8806-6a16957dc88e,3,744
158707,2012-09-19,21,c134455e-a16f-4803-aedf-42f6517406e4,3,833
132488,2012-02-04,13,1e8b4680-70c3-4453-b24f-6bcf8ca16427,3,1061
26289,2012-09-13,29,df9d2c8b-cf12-420e-bac9-84ca32f987a4,0,839
59508,2012-08-11,30,c0e57d5e-62de-417c-a7f2-3252c3142b6d,0,872
96068,2012-09-04,28,c1bd3912-04df-4b68-bb1f-41d8ce75b06c,1,848
179051,2012-03-06,28,b2806f88-a297-4622-bdea-f1512a6c619c,3,1030
139269,2012-01-28,4,74a95dbf-1501-4acb-8afa-9a696a78ab3f,4,1068
135510,2012-12-14,2,a32f2822-2d59-4f94-a6a0-b0e11372e268,2,747
62492,2012-03-08,25,f8ac2d39-948a-4e24-a096-1faa1238b8ae,3,1028
93319,2012-12-28,6,1413821e-699f-4760-8b46-477888ace2ac,1,733
149916,2012-08-17,5,250ca0ab-c7c0-4a61-8143-90338b62e35d,3,866
173665,2012-09-02,13,842f3ce4-2297-43e4-9379-d2fee121ce1c,2,850
115142,2012-09-17,1,f2ea5c1b-a612-44da-a5da-9c563214eb2a,2,835
58136,2012-03-24,17,5306cf3a-7e55-45de-b52b-a37aea7b410e,1,1012
97558,2012-08-29,32,0f049699-ca34-4b41-b92b-5bd4e2b24c53,4,854
81730,2012-12-23,8,13870b96-db1b-4b2b-92fc-369f0db81766,2,738
59100,2012-02-16,19,f08565d1-0e58-46c2-a87c-5338d774dead,4,1049
156860,2012-04-16,25,379750b9-cefd-4545-8c42-99184b162a60,2,989
166475,2012-10-22,26,9076ef4a-dea3-4f43-a402-98428e19dcf3,1,800
19935,2012-03-04,23,5d9beeb1-4f41-4f55-8883-49856d153ba3,0,1032
83961,2012-02-02,12,dbf7acd4-1e46-4132-939b-c32842732863,2,1063
154477,2012-07-04,32,3c4b08c2-ac48-4a2b-ba30-1995f2c24c74,2,910
150016,2012-09-17,8,7baa8ebb-d5ca-4540-bf53-87b5f604aebb,1,835
24387,2012-01-21,6,82e8e08a-377c-4138-a681-58d9929060bf,4,1075
16234,2012-08-17,7,4f462e86-1c8f-4ba8-a683-51d073180d1a,3,866
148760,2012-01-14,7,1f476712-1824-4be7-9ad7-5742c953f30e,2,1082
135964,2012-12-26,22,2592128d-50db-4a2c-95d8-1a2e303166b9,1,735
74055,2012-06-25,11,325832dd-3a8b-4737-9592-55ae82d58fd7,3,919
104541,2012-01-29,11,41055c0c-c928-46a2-b37c-2ddd22228d02,2,1067
36298,2012-03-14,25,fddfb191-4e8f-41c3-9153-7178e5e7c40e,1,1022
153624,2012-06-15,13,ee05ff0a-0245-4d50-837c-b1b5bfe08003,2,929
9189,2012-08-29,19,4845e0c1-770b-44e2-9592-668ed22fd672,1,854
177799,2012-06-22,24,272ad67c-4050-494f-9e76-e4aee1fd4fe9,3,922
64198,2012-06-11,4,6af225fd-4e5b-463c-b3f3-5ddced756da4,1,933
57012,2012-08-10,21,e6f11d0a-421f-47ca-9657-e53ad9b8bc9c,2,873
69542,2012-06-25,4,1a872cad-fc87-4ed5-ad0e-37a7b1c570d7,2,919
71354,2012-01-21,7,2bb2903f-7851-44d5-8420-0796a880b399,2,1075
174854,2012-04-24,3,7e7f20e8-5451-4a3f-a425-ea24bf3c9f27,4,981
8585,2012-11-21,22,28f304f0-8378-446d-9330-8b9e81e9dc2f,2,770
70419,2012-10-21,9,6736723c-6302-4e9e-9c39-582f5e5ba5e8,1,801
31683,2012-12-28,3,d7b73d5d-1d99-425a-a51e-688049b24f83,3,733
95177,2012-08-08,4,963de80e-f9ca-4e8f-9ce8-e830dcb3326c,3,875
70032,2012-11-16,31,51c782c4-3706-4fb6-8da5-f223fb23def8,2,775
126756,2012-09-14,25,6bf44c58-ca3c-4162-aa5f-84907101455a,2,838
97551,2012-07-29,17,57a5ee7b-62af-45e9-ac9a-0e8fdafc0e30,4,885
176158,2012-11-20,27,49136f4e-9e0e-41f0-963d-81fca832b780,2,771
177591,2012-05-24,7,a01562eb-637b-4cda-9841-d27d2510b85d,2,951
16239,2012-06-25,22,2d8d49f3-d995-4cc0-8843-d2e50872d174,1,919
137429,2012-12-30,12,affc4406-1a27-4c1d-bc26-49fedda00485,2,731
66067,2012-09-23,31,a46c0d12-eca6-407c-b3e3-7ffdd46aa7ef,3,829
18401,2012-08-04,22,57065a70-bd21-4cc2-a97e-0cd9846a9cac,2,879
17010,2012-06-29,2,502be8f1-7bfb-4ad3-937e-05bcecd3cf23,3,915
76872,2012-10-29,32,ee936bd3-fec5-4e13-a878-d777eafe46bb,3,793
18886,2012-12-14,16,c145d96d-fb10-4f8c-bbfd-f2e88c018874,2,747
168749,2012-04-15,11,b6e4fd55-c927-42fd-b105-f09c7b0af8d2,1,990
179283,2012-12-01,6,121bf2c2-1076-4103-8fc2-d339d032780a,2,760
109780,2012-04-26,28,2f3be919-e3b6-4f99-a610-7c8800285d5e,3,979
71992,2012-09-30,17,c17bb601-0a26-4e1c-b2ab-eb362d8f6171,2,822
